time-step,cId,c.cpu(full/unused),c.storage(full/unused),c.ram(full/unused),c.currUsersAllocated
1,c129,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c130,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c131,"(224000, 76163)","(147456, 23324)","(311296, 85933)","['v105', 'v111', 'v139', 'v148', 'v72', 'v103', 'v62', 'v88', 'v16', 'v65']"
1,c132,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c133,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c134,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c135,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c136,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c137,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c138,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c139,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c140,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c141,"(224000, 152367)","(147456, 75897)","(311296, 171898)","['v75', 'v58', 'v90', 'v52', 'v21', 'v64']"
1,c142,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c143,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c144,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c145,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c146,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c147,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c148,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c149,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c150,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c151,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c152,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c153,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c154,"(224000, 120259)","(147456, 33461)","(311296, 32916)","['v104', 'v83', 'v5', 'v27', 'v81', 'v10', 'v55']"
1,c155,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c156,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c157,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c158,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c159,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c160,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c161,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c162,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c163,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c164,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c165,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c166,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c167,"(224000, 104311)","(147456, 20736)","(311296, 15722)","['v106', 'v120', 'v156', 'v102', 'v69', 'v80', 'v110', 'v4', 'v12', 'v0', 'v93']"
1,c168,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c169,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c170,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c171,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c172,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c173,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c174,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c175,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c176,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c177,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c178,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c179,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c180,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c181,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c182,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c183,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c184,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c185,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c186,"(224000, 212036)","(147456, 127866)","(311296, 290781)","['v32', 'v43']"
1,c187,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c188,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c189,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c190,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c191,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c192,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c193,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c194,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c195,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c196,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c197,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c198,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c199,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c200,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c201,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c202,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c203,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c204,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c205,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c206,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c207,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c208,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c209,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c210,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c211,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c212,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c213,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c214,"(224000, 100035)","(147456, 29499)","(311296, 61360)","['v438', 'v122', 'v67', 'v59', 'v60', 'v31', 'v82', 'v6']"
1,c215,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c216,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c217,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c218,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c219,"(224000, 208144)","(147456, 131193)","(311296, 245807)",['v124']
1,c220,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c221,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c222,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c223,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c224,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c225,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c226,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c227,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c228,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c229,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c230,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c231,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c232,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c233,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c234,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c235,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c236,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c237,"(224000, 175880)","(147456, 108334)","(311296, 253984)","['v78', 'v37', 'v223', 'v457']"
1,c238,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c239,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c240,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c241,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c242,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c243,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c244,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c245,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c246,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c247,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c248,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c249,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c250,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c251,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c252,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c253,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c254,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c255,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c256,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c257,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c258,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c259,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c260,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c261,"(224000, 131738)","(147456, 62337)","(311296, 192608)","['v13', 'v94', 'v30', 'v53', 'v26', 'v91']"
1,c262,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c263,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c264,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c265,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c266,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c267,"(224000, 132340)","(147456, 78859)","(311296, 159606)","['v392', 'v57', 'v22', 'v3', 'v123']"
1,c268,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c269,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c270,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c271,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c272,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c273,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c274,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c275,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c276,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c277,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c278,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c279,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c280,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c281,"(224000, 215854)","(147456, 130988)","(311296, 294924)",['v98']
1,c282,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c283,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c284,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c285,"(224000, 191927)","(147456, 114694)","(311296, 180308)","['v117', 'v29']"
1,c286,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c287,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c288,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c289,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c290,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c291,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c292,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c293,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c294,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c295,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c296,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c297,"(224000, 135956)","(147456, 59200)","(311296, 106401)","['v51', 'v50', 'v41', 'v97', 'v87', 'v74', 'v44']"
1,c298,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c299,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c300,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c301,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c302,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c303,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c304,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c305,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c306,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c307,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c308,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c309,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c310,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c311,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c312,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c313,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c314,"(224000, 136106)","(147456, 81903)","(311296, 163362)","['v49', 'v19', 'v39', 'v147']"
1,c315,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c316,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c317,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c318,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c319,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c320,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c321,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c322,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c323,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c324,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c325,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c326,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c327,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c328,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c329,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c330,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c331,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c332,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c333,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c334,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c335,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c336,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c337,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c338,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c339,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c340,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c341,"(224000, 28095)","(147456, 13282)","(311296, 45323)","['v61', 'v79', 'v71', 'v35', 'v33', 'v56', 'v8', 'v14', 'v113']"
1,c342,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c343,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c344,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c345,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c346,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c347,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c348,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c349,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c350,"(224000, 111856)","(147456, 81502)","(311296, 147933)","['v76', 'v25', 'v119', 'v73']"
1,c351,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c352,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c353,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c354,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c355,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c356,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c357,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c358,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
1,c359,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
61,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
